START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
4,9.53,9.53,3,9.42,9.42,1,9.05,9.05,5,9.70,9.70,6,9.90,9.90,2,9.17,9.17,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
5,13.68,23.21,3,13.66,23.08,1,13.72,22.77,4,13.45,23.15,6,13.55,23.45,2,13.76,22.93,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
5,11.31,34.52,4,11.35,34.43,2,11.48,34.25,1,10.96,34.11,6,11.32,34.77,3,11.43,34.36,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
5,11.15,45.67,4,11.11,45.54,2,11.09,45.34,1,11.12,45.23,6,11.13,45.90,3,11.08,45.44,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
4,11.07,56.74,5,11.29,56.83,1,11.14,56.48,3,11.34,56.57,6,11.06,56.96,2,11.12,56.56,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
1,9.77,1:06.51,5,10.11,1:06.94,2,10.14,1:06.62,4,10.26,1:06.83,6,10.14,1:07.10,3,10.13,1:06.69,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
2,10.20,1:16.71,5,10.02,1:16.96,1,10.07,1:16.69,4,10.11,1:16.94,6,10.05,1:17.15,3,10.13,1:16.82,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
4,9.75,1:26.46,6,9.65,1:26.61,1,9.41,1:26.10,3,9.37,1:26.31,5,9.36,1:26.51,2,9.40,1:26.22,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
5,9.58,1:36.04,6,9.55,1:36.16,1,9.49,1:35.59,3,9.51,1:35.82,4,9.43,1:35.94,2,9.46,1:35.68,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
5,9.40,1:45.44,6,9.40,1:45.56,1,9.49,1:45.08,3,9.44,1:45.26,4,9.42,1:45.36,2,9.47,1:45.15,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
5,9.23,1:54.67,6,9.26,1:54.82,1,9.20,1:54.28,3,9.20,1:54.46,4,9.23,1:54.59,2,9.20,1:54.35,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
5,8.94,2:03.61,6,9.03,2:03.85,2,9.05,2:03.33,4,9.14,2:03.60,3,8.93,2:03.52,1,8.96,2:03.31,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
5,9.39,2:13.00,6,9.29,2:13.14,1,9.14,2:12.47,4,9.16,2:12.76,2,9.05,2:12.57,3,9.26,2:12.57,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
3,9.16,2:22.160,4,9.92,2:23.054,1,9.37,2:21.833,2,9.29,2:22.042,5,28.37,2:40.934,0,,YC,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,FinalB,1
