race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,8,ValerieLAMBERT,7132,CAN,46.598,Q,
0,2,3,,25,VALCEPINAMartina,7159,ITA,46.994,Q,
0,3,5,,48,SafiyaVLASOVA,7175,UKR,51.283,,
0,4,4,,30,DariyaVOLOKITINA,7344,KAZ,51.455,,
1,1,3,,34,LEEEunByul,7421,KOR,46.514,Q,
1,2,1,,24,LuciaPERETTI,7160,ITA,46.840,Q,
1,3,2,,29,InnaSIMONOVA,7241,KAZ,48.166,,
1,4,5,,52,ErinBARTLETT,7428,USA,48.210,,
1,5,4,,41,IldikoSZEKELY,6915,ROU,51.843,,
2,1,4,,23,AriannaFONTANA,6227,ITA,46.531,Q,
2,2,3,,14,ElisaLENKE,7124,GER,46.941,Q,
2,3,2,,3,VeraANTANENKA,7099,BLR,47.025,,
2,4,1,,2,EvaWALCH,7125,AUT,51.723,,
3,1,2,,16,CharlotteGILMARTIN,7136,GBR,48.115,Q,
3,2,1,,1,EARLEMarissa,7409,AUS,48.276,Q,
3,3,4,,36,LisetteBRILMAN,7423,NED,49.071,,
3,4,3,,27,MarieYOSHIDA,7417,JPN,59.752,,
4,1,1,,6,MarianneST-GELAIS,7216,CAN,46.688,Q,
4,2,4,,43,OlgaBELYAKOVA,7112,RUS,48.040,Q,
4,3,3,,39,MalwinaZAWADA,6155,POL,49.089,,
4,4,2,,15,AlexSTANLEY,7140,GBR,49.305,,
5,1,3,,33,SONSoo-Min,7420,KOR,46.195,Q,
5,2,2,,17,CHRISTIEElise,7135,GBR,46.280,Q,
5,3,4,,47,OlenaKORINCHUK,7252,UKR,49.221,,
5,4,1,,4,RayaZAHARIEVA,7410,BUL,49.819,,
6,1,2,,37,JorienterMORS,6146,NED,46.885,Q,
6,2,1,,11,PIERRONVeronique,6196,FRA,47.005,Q,
6,3,4,,46,TatianaBODOVA,7250,SVK,48.564,,
6,4,3,,40,BeataPODWYSOCKA,7424,POL,48.807,,
7,1,2,,9,ZHANGQichao,7413,CHN,47.052,Q,
7,2,3,,38,PaulaBZURA,7168,POL,49.394,Q,
7,3,4,,51,SkylarMcCORMICK,7427,USA,49.472,,
7,4,5,,20,BarbaraTRESZNER,7415,HUN,49.664,,
7,5,1,,5,PetiaGEORGIEVA,7411,BUL,52.203,,
8,1,1,,7,Marie-AndreeMENDES-CAMPEAU,7412,CAN,46.498,Q,
8,2,2,,18,AndreaKESZLER,7147,HUN,46.608,Q,
8,3,4,,44,LiaSTEPANOVA,6150,RUS,47.278,,
8,DQ,3,,28,ChikaISHIDA,7418,JPN,DQ,,
9,1,3,,26,BibaSAKURAI,7240,JPN,47.215,Q,
9,2,4,,50,AlysonDUDEK,7290,USA,47.281,Q,
9,3,1,,12,WALTERBianca,7232,GER,47.347,,
9,4,2,,22,ValeriePOSTRIGAN,7295,ISR,51.291,,
10,2,1,,19,VeronikaDENES,7394,HUN,48.169,Q,
10,3,5,,45,MariaORLOVA,7195,RUS,48.371,,
10,4,2,,31,YelenaSKACHKOVA,6231,KAZ,48.572,,
10,5,4,,42,OttiliaSILLO,7425,ROU,51.351,,
11,1,1,,10,LIUYang,7414,CHN,47.453,Q,
11,2,2,,13,JuliaRIEDEL,6287,GER,47.767,Q,
11,3,4,,35,vanKERKHOFYara,7422,NED,48.644,,
11,4,3,,21,AlinaTARASOV,7416,ISR,52.435,,
