season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,1,1,4,,17,ZHOUYang,6222,CHN,45.300,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,1,2,3,,20,PIERRONVeronique,6196,FRA,1:18.234,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,1,3,1,,30,BernadettHEIDUM,6798,HUN,1:33.418,ADV,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,1,DQ,2,,24,ChristinPRIEBST,6078,GER,DQ,,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,2,1,4,,11,ValerieMALTAIS,6216,CAN,44.897,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,2,2,1,,34,AriannaFONTANA,6227,ITA,45.020,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,2,3,2,,27,HANYueshuang,6572,HKG,47.247,,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,2,4,3,,1,Alix-MyraANDERSON,7353,AUS,47.357,,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,3,2,1,,40,MikaOZAWA,6318,JPN,45.996,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,3,3,3,,63,TatianaBODOVA,7250,SVK,46.090,q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,3,4,4,,64,RanyaEZZI,6840,SWE,46.153,,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,4,1,3,,19,StephanieBOUVIER,6709,FRA,45.575,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,4,2,2,,59,NinaEVTEEVA,6511,RUS,45.682,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,4,3,4,,21,CHRISTIEElise,7135,GBR,45.986,q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,4,4,1,,53,JorienterMORS,6146,NED,47.765,,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,5,1,1,,12,KalynaROBERGE,6284,CAN,44.702,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,5,2,3,,2,TatianaBORODULINA,6684,AUS,44.794,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,5,3,2,,5,YulyiaYELSAKOVA,6021,BLR,46.262,,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,5,4,4,,58,KarolinaREGUCKA,6914,POL,46.993,,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,6,1,4,,48,SHINSae-Bom,7162,KOR,45.305,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,6,2,1,,35,CeciliaMAFFEI,6559,ITA,45.498,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,6,3,3,,23,AikaKLEIN,6359,GER,45.518,q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,6,4,2,,62,PatricijaSLUGA,6151,SLO,53.397,,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,7,1,2,,8,JessicaGREGG,6141,CAN,44.154,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,7,2,1,,66,KimberlyDERRICK,6246,USA,44.199,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,7,3,4,,28,WANGXinyue,7340,HKG,44.266,q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,7,4,3,,50,EvitaKRIEVANE,6833,LAT,45.666,,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,8,1,2,,69,KatherineREUTTER-ADAMEK,7255,USA,44.757,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,8,2,1,,22,SarahLINDSAY,6056,GBR,45.530,Q,
2008-2009,"2009 ISU World Championships, Austria",500M,w,Preliminaries,8,3,3,,60,ValeriyaREZNIK,6573,RUS,46.351,,
